Circle Name,Region Name,Division Name,Office Name,Pincode,OfficeType,Delivery,District,StateName,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Urulikanchan S.O,412202,SO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Utchil B.O,410502,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Utroli B.O,412206,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vada S.O (Pune),412402,SO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadaj B.O,410502,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadapuri B.O,413106,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadebholhai B.O,412207,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadeshwar B.O,412106,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadgaon Anand B.O,412411,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadgaon Dalache B.O,412206,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadgaon Ghenanad B.O,410501,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadgaon Kandali B.O,412412,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadgaon Kashimbeg B.O,410503,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadgaon Nimbalkar S.O,412103,SO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadgaon Peer B.O,410510,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadgaon Rasai B.O,412211,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadgaon S.O (Pune),412106,SO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadgaon Sahani B.O,412401,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadhu BK B.O,412216,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vadki B.O,412308,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vagholi S.O,412207,SO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Valati B.O,410504,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Valha S.O,412305,SO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vanpuri B.O,412301,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vaphgaon B.O,410505,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Varale B.O,410507,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vardade B.O,411025,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Varkute KH B.O,413120,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Varodi KH B.O,412206,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Varoti BK B.O,412212,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Varude B.O,410505,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Varude B.O,412209,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Varvand S.O,412215,SO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Varye BK B.O,412205,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vasuli B.O,410501,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Veer S.O,412312,SO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vehergaon B.O,410405,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Velhe S.O,412212,SO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Velu B.O,412205,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Velvand B.O,412206,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Venavadi B.O,412206,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vetale B.O,412404,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vishnupuri B.O,410507,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vithalwadi B.O,412208,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Vyahali B.O,413120,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Waghapur B.O,412104,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Waki B.O,412306,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Waki BK B.O,410501,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Walchandnagar S.O,413114,SO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Walki B.O,412207,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Walunj B.O,412303,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Wangani B.O,412213,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Washere B.O,412404,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Watluj B.O,413105,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Winzer B.O,412213,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Yavat R S B.O,412214,BO,Non Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Yavat S.O,412214,SO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Yedgaon B.O,410504,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Yenere B.O,410502,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
Maharashtra Circle,Pune Region,Pune Moffusil Division,Yeniye BK B.O,410505,BO,Delivery,Pune,Maharashtra,,,,,,,,,,,,,,,,,
